,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built
4066,979000.0,3,1.5,1700,14133,1.0,0,1,4,8,1700,0,1954
4067,324888.0,4,1.75,2160,28750,2.0,0,0,4,8,2160,0,1978
4068,445000.0,3,1.5,860,3200,1.0,0,0,3,6,860,0,1929
4069,761000.0,3,3.5,2050,2020,2.0,0,0,3,8,1520,530,2006
4070,435000.0,4,2.0,1650,4745,1.0,0,0,3,7,1130,520,1972
4071,252000.0,3,2.25,1570,8410,1.0,0,0,3,7,1180,390,1991
4072,350000.0,3,1.75,1660,10150,1.5,0,0,3,7,1660,0,1957
4073,875000.0,3,1.0,1220,8119,1.0,0,0,4,7,1220,0,1955
4074,940000.0,3,1.0,1220,8119,1.0,0,0,4,7,1220,0,1955
4075,280000.0,3,2.0,1780,11342,1.0,0,0,3,7,1780,0,1964
4076,450000.0,3,2.5,2180,4226,2.0,0,0,3,8,2180,0,2004
4077,905000.0,3,2.5,3520,237402,2.5,0,0,3,9,3520,0,2004
4078,382450.0,3,2.5,2220,20531,2.0,0,0,3,8,2220,0,1998
4079,246700.0,3,2.0,1610,13309,1.0,0,0,4,7,1610,0,1967
4080,220000.0,3,1.5,1070,9331,1.0,0,0,3,6,1070,0,1956
4081,555750.0,3,1.0,1060,4880,1.0,0,0,2,6,910,150,1913
4082,262500.0,3,1.5,1160,8906,1.0,0,0,3,7,1160,0,1962
4083,515000.0,2,1.0,910,4725,1.0,0,0,3,7,910,0,1949
4084,499500.0,3,2.5,2970,21907,2.0,0,0,3,9,2970,0,1998
4085,135000.0,1,1.0,790,13062,1.0,0,0,3,6,790,0,1942
4086,462500.0,2,2.0,1540,7290,2.0,0,0,3,7,1540,0,1948
4087,937500.0,4,2.5,3130,21100,1.0,0,4,3,9,2530,600,1956
4088,458000.0,3,1.5,1470,9570,1.0,0,0,3,7,1280,190,1941
4089,845000.0,4,2.75,3160,7143,1.5,0,0,3,8,2100,1060,1933
4090,660000.0,3,2.25,2675,40910,2.0,0,0,3,8,2675,0,1984
4091,265000.0,3,2.0,1340,6783,1.0,0,0,4,7,1340,0,1987
4092,599999.0,9,4.5,3830,6988,2.5,0,0,3,7,2450,1380,1938
4093,280000.0,3,2.5,1800,8697,2.0,0,0,3,8,1800,0,1987
4094,1060000.0,3,3.25,2990,189852,2.0,0,0,4,10,2990,0,1974
4095,875000.0,4,3.0,3720,14125,1.0,0,0,4,9,1930,1790,1960
4096,125000.0,3,1.0,920,7276,1.0,0,0,4,6,920,0,1961
4097,634800.0,4,3.0,3280,4904,2.0,0,0,3,7,3280,0,2005
4098,269950.0,4,1.0,1440,9600,1.0,0,0,2,7,1440,0,1964
4099,359950.0,3,2.25,1940,11612,1.0,0,0,4,8,1100,840,1981
4100,417000.0,3,1.75,1590,11454,1.0,0,0,4,8,1590,0,1979
4101,389000.0,2,2.0,1340,4122,1.0,0,0,3,8,1340,0,2007
4102,1040000.0,4,2.5,3770,10893,2.0,0,2,3,11,3770,0,1997
4103,698000.0,6,2.5,2680,11250,1.0,0,0,5,7,1340,1340,1967
4104,685000.0,4,2.5,2820,10125,2.0,0,0,3,8,2820,0,2008
4105,198500.0,3,1.75,1520,7137,1.0,0,0,3,5,1520,0,1932
4106,350000.0,4,2.5,2560,5428,2.0,0,0,3,8,2560,0,2012
4107,649950.0,3,2.5,3310,387684,1.0,0,0,3,8,2160,1150,1919
4108,441000.0,3,1.5,1540,7200,1.0,0,0,3,7,1540,0,1968
4109,462600.0,3,1.75,1430,11761,1.0,0,0,4,8,1430,0,1964
4110,365070.0,4,2.5,2506,6232,2.0,0,0,3,7,2506,0,2006
4111,550000.0,4,2.0,2250,7500,1.0,0,0,5,7,1200,1050,1956
4112,470000.0,5,1.75,2740,9600,1.0,0,0,4,7,1370,1370,1945
4113,340000.0,3,1.75,1540,10400,1.0,0,0,3,6,1540,0,1977
4114,910000.0,4,2.75,4190,38912,1.0,0,0,4,9,2040,2150,1965
4115,405000.0,4,1.75,1690,8392,1.0,0,0,3,7,1190,500,1979
4116,661000.0,4,2.25,1990,4600,1.5,0,2,4,8,1420,570,1932
4117,635000.0,4,2.5,2410,7069,2.0,0,0,3,9,2410,0,1993
4118,282000.0,2,1.0,1150,6098,1.0,0,0,3,7,950,200,1948
4119,235000.0,4,1.75,1720,10137,2.0,0,0,3,7,1720,0,1956
4120,277500.0,3,2.0,1260,22100,2.0,0,0,4,7,1260,0,1981
4121,346500.0,5,2.5,2020,8250,1.0,0,0,4,8,1430,590,1978
4122,480000.0,5,2.25,2240,5500,1.0,0,0,3,7,1490,750,1959
4123,360000.0,4,2.25,1930,6508,2.0,0,0,3,8,1930,0,1996
4124,245000.0,3,2.5,1820,6785,1.0,0,0,3,7,1420,400,1994
4125,625000.0,3,3.5,1560,1490,2.0,0,0,3,8,1240,320,1995
4126,750500.0,5,3.0,2170,2440,1.5,0,0,4,8,1450,720,1911
4127,525000.0,3,1.75,1600,9579,1.0,0,0,3,8,1180,420,1977
4128,740000.0,4,3.5,3760,57063,2.0,0,0,3,9,2950,810,1998
4129,523000.0,3,1.5,1240,7735,1.0,0,0,4,7,1240,0,1957
4130,292000.0,3,1.75,1090,4500,1.5,0,0,5,8,1090,0,1929
4131,625000.0,4,2.5,2740,9599,1.0,0,2,3,8,1820,920,1961
4132,700000.0,3,2.5,3110,11727,2.0,0,2,3,9,3110,0,2002
4133,399950.0,3,2.5,1610,1320,2.0,0,0,3,7,1280,330,2007
4134,545000.0,4,3.5,1880,1341,3.0,0,0,3,8,1650,230,2007
4135,339999.0,4,2.0,1740,6369,1.0,0,0,5,6,870,870,1954
4136,1210000.0,4,2.25,3270,6000,2.0,0,0,5,8,2180,1090,1909
4137,545000.0,3,2.5,1990,5149,2.0,0,0,3,8,1990,0,2003
4138,260000.0,4,1.75,1960,8400,1.0,0,0,4,8,1960,0,1967
4139,526000.0,3,1.75,1680,3420,1.0,0,0,3,7,960,720,1992
4140,701000.0,4,3.0,2910,8540,2.0,0,0,3,9,2910,0,2003
4141,290000.0,3,2.25,1500,7482,1.0,0,0,4,7,1210,290,1968
4142,330600.0,1,1.0,580,1799,1.0,0,0,3,7,580,0,1908
4143,550500.0,3,1.75,2540,8280,1.0,0,0,3,7,1270,1270,1949
4144,430000.0,2,1.0,950,6426,1.0,0,0,3,7,950,0,1949
4145,4000000.0,4,5.5,7080,16573,2.0,0,0,3,12,5760,1320,2008
4146,260600.0,2,1.0,810,4560,1.0,0,0,3,7,810,0,1928
4147,825000.0,5,3.0,4080,7500,2.0,0,2,4,8,2720,1360,1961
4148,378950.0,4,2.0,1820,8400,1.0,0,0,5,7,1300,520,1956
4149,435000.0,4,2.5,2650,9065,2.0,0,0,3,7,2650,0,2000
4150,631000.0,3,2.25,1670,1396,2.0,0,0,3,9,1250,420,2015
4151,415000.0,3,2.5,2480,8342,2.0,0,0,3,8,2480,0,1986
4152,222000.0,3,1.75,1240,7560,1.0,0,0,3,8,1070,170,1967
4153,245000.0,3,2.0,1390,8250,1.0,0,0,3,7,1390,0,1987
4154,720000.0,3,2.5,2880,10126,2.0,0,0,4,10,2880,0,1985
4155,215000.0,3,1.0,1060,9954,1.0,0,0,4,7,1060,0,1960
4156,579100.0,2,1.0,1070,2754,1.0,0,0,3,7,830,240,1924
4157,522500.0,4,1.75,1640,9299,1.5,0,0,4,7,870,770,1943
4158,489000.0,3,2.0,1510,3000,1.0,0,0,4,7,910,600,1972
4159,240000.0,3,1.0,1230,2353,1.5,0,0,4,6,1230,0,1925
4160,420250.0,3,2.0,1510,3657,1.0,0,0,3,8,1510,0,2007
4161,523000.0,4,2.5,3180,20870,2.0,0,0,3,8,2120,1060,1967
4162,628000.0,4,2.0,2260,6000,1.0,0,0,3,8,1430,830,1958
4163,320000.0,4,2.5,1920,7277,2.0,0,0,4,8,1920,0,1990
4164,359950.0,3,2.5,1980,7800,2.0,0,0,3,8,1980,0,1999
4165,232000.0,2,1.0,1200,8063,1.0,0,0,4,6,1200,0,1958
4166,810000.0,4,2.25,2020,5600,1.0,0,2,4,8,1210,810,1961
4167,245000.0,4,1.5,2010,7561,1.5,0,0,4,7,1890,120,1921
4168,273000.0,3,2.25,1930,8192,1.0,0,0,3,7,1470,460,1984
4169,1190000.0,5,2.5,2710,14989,1.0,0,0,3,8,1720,990,1959
4170,438000.0,5,1.0,1950,6250,1.5,0,0,4,7,1450,500,1917
4171,400000.0,3,1.75,2110,19600,1.0,0,0,4,8,2110,0,1959
4172,340000.0,3,1.0,1250,4800,1.0,0,0,4,7,1250,0,1951
4173,552000.0,2,2.5,1380,951,3.0,0,0,3,9,1380,0,2006
4174,790000.0,3,1.75,2050,4080,2.0,0,0,3,8,2050,0,1991
4175,360000.0,3,1.5,1800,22000,2.0,0,0,3,8,1800,0,1931
4176,235000.0,3,1.0,1310,15022,1.0,0,0,3,7,1310,0,1934
4177,775000.0,2,1.0,1010,3600,1.0,0,0,3,7,1010,0,1913
4178,489200.0,3,2.75,1850,9600,1.5,0,0,5,7,1850,0,1965
4179,341000.0,3,2.25,1750,8900,2.0,0,0,4,8,1750,0,1977
4180,335000.0,4,2.5,2154,6050,2.0,0,0,3,8,2154,0,2012
4181,393500.0,3,1.75,1230,1441,2.0,0,0,3,8,1010,220,2004
4182,360000.0,3,2.0,1960,8846,1.0,0,3,4,6,980,980,1940
4183,400800.0,4,1.0,1070,5750,1.0,0,0,3,6,870,200,1923
4184,585000.0,3,1.0,1450,5378,1.0,0,0,3,7,1190,260,1939
4185,1600000.0,4,2.75,3680,5000,2.0,0,3,3,9,2480,1200,1936
4186,2880000.0,4,2.5,5760,32033,2.0,0,4,4,12,4390,1370,1994
4187,300000.0,3,1.0,1220,13000,1.0,0,0,4,7,1220,0,1955
4188,1050000.0,4,2.75,2950,4560,2.0,0,0,5,7,1810,1140,1912
4189,360000.0,3,1.5,1340,1110,2.0,0,0,3,7,1040,300,1999
4190,665900.0,4,2.25,2870,5453,2.0,0,1,4,8,2220,650,1926
4191,470000.0,4,1.0,2590,18224,1.5,0,0,4,7,2000,590,1911
4192,581000.0,4,1.75,2090,8164,1.0,0,0,4,8,1070,1020,1963
4193,527000.0,6,3.5,3000,8401,1.0,0,0,3,8,1500,1500,1979
4194,423000.0,4,1.75,1730,7245,1.0,0,0,4,7,880,850,1955
4195,875000.0,4,3.5,2850,4416,1.5,0,0,3,7,2040,810,1926
4196,410000.0,3,1.0,1020,6903,1.0,0,0,3,7,1020,0,1951
4197,606000.0,3,2.5,2200,6005,2.0,0,0,3,9,2200,0,1997
4198,654000.0,3,2.5,3240,60840,2.0,0,0,3,7,3240,0,1997
4199,150000.0,3,0.75,490,38500,1.5,0,0,4,5,490,0,1959
4200,373000.0,3,2.5,2990,6771,1.0,0,0,3,7,1550,1440,2003
4201,550000.0,5,2.0,2450,9488,1.0,0,0,4,7,1240,1210,1900
4202,512500.0,3,2.5,1900,7604,2.0,0,0,3,8,1900,0,1990
4203,360000.0,4,2.5,2640,7388,2.0,0,0,3,7,2640,0,2003
4204,369000.0,3,2.0,1340,1480,3.0,0,0,3,8,1340,0,1997
4205,825000.0,4,2.5,3220,5262,2.0,0,0,3,9,3220,0,2003
4206,255000.0,3,2.0,930,11475,1.0,0,0,3,7,930,0,1978
4207,1290000.0,4,2.5,3240,10800,1.0,0,0,3,10,2260,980,1946
4208,270000.0,5,2.5,2630,8470,1.5,0,0,4,8,2630,0,1968
4209,480680.0,3,2.5,1730,4924,2.0,0,0,3,8,1730,0,1996
4210,525000.0,4,1.75,2120,7725,1.0,0,0,3,8,1220,900,1965
4211,291500.0,3,1.0,880,9238,1.5,0,0,5,6,880,0,1946
4212,305000.0,4,2.0,1800,13551,1.0,0,0,4,7,1800,0,1974
4213,285000.0,3,1.75,1600,7500,1.0,0,0,3,7,1600,0,1998
4214,1880000.0,3,2.5,3280,29111,2.0,1,3,3,11,3280,0,1925
4215,329500.0,5,1.75,3290,8000,1.0,0,0,3,7,1790,1500,1968
4216,1570000.0,4,2.25,2890,18226,3.0,1,4,3,10,2890,0,1984
4217,379260.0,3,2.5,1730,7202,1.0,0,0,3,7,1330,400,1991
4218,356000.0,3,2.5,1590,3411,2.0,0,0,3,7,1590,0,2000
4219,571900.0,4,1.75,1710,8947,1.0,0,0,4,7,1710,0,1956
4220,271500.0,3,1.75,1995,18360,2.0,0,0,3,7,1995,0,1957
4221,390000.0,3,1.75,1300,10030,1.0,0,0,4,7,1300,0,1967
4222,550000.0,3,2.5,2720,62310,1.0,0,0,3,8,2040,680,1985
4223,755000.0,2,2.5,1360,2070,2.0,0,0,3,8,1360,0,1999
4224,509500.0,2,2.5,1590,1485,2.0,0,0,3,8,1300,290,1994
4225,486700.0,2,1.0,1200,6278,1.0,0,0,3,7,1080,120,1942
4226,527500.0,2,1.0,1170,3000,1.5,0,0,3,7,1170,0,1910
4227,475000.0,5,2.5,2010,3600,1.5,0,0,3,6,1510,500,1912
4228,268000.0,3,2.75,1880,1793,2.0,0,0,3,7,1810,70,2001
4229,562000.0,3,2.0,3250,50529,2.0,0,0,4,8,3250,0,1978
4230,780000.0,4,2.5,2270,13449,1.0,0,0,4,9,1310,960,1975
4231,700000.0,9,3.0,3680,4400,2.0,0,0,3,7,2830,850,1908
4232,710000.0,3,2.0,1880,3000,1.0,0,0,4,8,1040,840,1931
4233,445000.0,3,1.0,1050,5664,1.0,0,0,4,7,910,140,1947
4234,729000.0,3,3.25,2250,60548,1.0,0,0,3,9,2250,0,2005
4235,384400.0,3,3.25,1689,1388,3.0,0,0,3,8,1689,0,2008
4236,815000.0,6,3.0,2860,17853,1.0,0,0,3,8,1430,1430,1962
4237,865000.0,4,2.5,2710,4069,3.0,0,0,4,10,2710,0,1990
4238,514000.0,3,2.0,1770,7200,1.0,0,0,4,7,1770,0,1967
4239,615000.0,4,2.75,2820,13193,1.0,0,0,3,8,1860,960,1965
4240,865000.0,4,3.25,3400,99170,1.0,0,0,4,8,2000,1400,1980
4241,755000.0,4,2.5,3110,6930,2.0,0,0,3,9,3110,0,2004
4242,425000.0,4,1.0,1480,8321,1.0,0,0,3,7,1080,400,1953
4243,375000.0,2,1.0,940,9839,1.0,0,0,3,6,940,0,1910
4244,750000.0,4,2.5,2680,4548,2.0,0,0,3,8,2680,0,2009
4245,722000.0,4,2.75,3190,5408,2.0,0,0,3,9,3190,0,2005
4246,1010000.0,3,2.5,1920,4480,2.0,0,1,3,9,1920,0,1949
4247,725000.0,3,2.5,2610,7510,2.0,0,0,3,9,2610,0,1996
4248,170000.0,3,0.75,1040,42180,1.0,0,0,2,6,1040,0,1947
4249,845000.0,4,3.25,2880,35315,1.0,0,0,3,11,2270,610,1982
4250,271900.0,3,2.0,1450,8771,2.0,0,0,4,7,1450,0,1991
4251,1300000.0,6,4.5,3902,3880,3.0,0,4,4,9,2782,1120,1977
4252,261500.0,4,2.5,2460,7800,1.0,0,0,3,8,1500,960,1977
4253,619500.0,3,2.5,2170,5000,2.0,0,0,3,9,2170,0,2003
4254,435000.0,5,2.25,1970,15247,1.0,0,0,3,7,1450,520,1986
4255,210000.0,3,1.0,1000,5454,1.0,0,0,3,7,1000,0,1954
4256,489950.0,3,2.0,1580,4010,1.0,0,0,4,7,790,790,1909
4257,260000.0,4,1.5,2130,8800,1.0,0,0,3,7,1100,1030,1962
4258,300000.0,4,1.0,1370,8499,1.0,0,0,3,7,1370,0,1949
4259,530000.0,4,2.0,2150,14161,1.0,0,2,3,8,1330,820,1966
4260,235000.0,3,1.75,1370,14030,1.0,0,0,4,8,1370,0,1977
4261,593500.0,3,1.0,1370,4000,2.0,0,0,4,8,1370,0,1918
4262,562000.0,3,3.0,3290,80471,2.0,0,2,4,8,2330,960,1975
4263,585000.0,3,2.0,3190,207346,2.0,0,0,3,9,3190,0,1994
4264,2400000.0,4,3.25,4140,20734,1.0,0,1,3,10,3300,840,1977
4265,199500.0,3,1.75,1690,8901,1.0,0,0,3,7,1690,0,1986
4266,544500.0,5,1.0,1690,3240,1.5,0,0,3,7,1690,0,1914
4267,394900.0,3,1.0,1430,13370,1.0,0,0,3,7,1430,0,1962
4268,912000.0,4,3.75,1980,4095,2.0,0,0,3,9,1980,0,2009
4269,260000.0,3,2.5,1490,8102,2.0,0,0,4,7,1490,0,1990
4270,858000.0,5,3.0,3620,12778,1.0,0,2,5,8,1900,1720,1964
4271,1280000.0,4,2.5,2720,16454,1.0,0,1,5,9,1870,850,1963
4272,242150.0,4,1.75,1490,8544,1.0,0,0,4,7,1490,0,1970
4273,220000.0,3,1.75,1230,7200,1.0,0,0,3,7,1230,0,1986
4274,235000.0,3,2.0,1900,7980,1.0,0,0,4,7,1340,560,1977
4275,370000.0,3,1.75,1530,10300,1.0,0,0,4,7,1530,0,1978
4276,450000.0,3,1.75,2290,44866,1.0,0,0,3,8,1390,900,1981
4277,534950.0,5,1.5,2240,6337,1.0,0,0,3,8,1280,960,1956
4278,730000.0,4,2.5,3470,14271,2.0,0,0,3,9,3470,0,2005
4279,465000.0,4,2.5,3050,32450,1.0,0,0,4,8,1550,1500,1983
4280,178000.0,3,1.0,1100,5734,1.0,0,0,4,7,1100,0,1955
4281,215000.0,3,1.0,1610,7140,1.0,0,0,3,7,1080,530,1976
4282,300000.0,3,2.75,1910,15508,1.0,0,0,3,8,1210,700,1984
4283,430000.0,3,2.0,1510,7066,1.0,0,2,3,7,1230,280,1973
4284,183000.0,3,1.5,1280,4366,2.0,0,0,4,6,1280,0,1985
4285,585000.0,3,2.5,1910,1501,2.5,0,0,3,8,1530,380,2007
4286,192950.0,3,1.0,1170,3330,2.0,0,0,4,6,1170,0,1969
4287,599000.0,2,1.0,1550,7713,1.0,0,0,3,7,1550,0,1930
4288,326500.0,3,1.0,1060,7920,1.0,0,0,4,7,1060,0,1968
4289,358803.0,2,1.0,1040,5765,1.0,0,0,3,7,1040,0,1944
4290,537000.0,3,2.5,1550,12920,2.0,0,0,5,7,1550,0,1999
4291,1160000.0,3,2.5,2490,24691,1.0,1,4,4,9,1580,910,1961
4292,156000.0,2,1.0,920,5889,1.0,0,0,4,6,920,0,1950
4293,219000.0,3,1.0,1250,8276,1.5,0,0,5,6,1250,0,1939
4294,1190000.0,3,1.5,2540,2700,2.0,0,0,4,8,1630,910,1922
4295,248000.0,5,1.75,2190,16788,1.0,0,2,3,8,1380,810,1978
4296,340000.0,3,1.75,1340,196020,1.0,0,0,4,7,1340,0,1987
4297,899100.0,5,2.5,2410,15300,1.0,0,0,4,8,1400,1010,1975
4298,346950.0,3,1.75,1830,10954,1.0,0,0,3,7,1830,0,1963
4299,330000.0,3,1.0,1850,5775,2.0,0,0,3,6,1740,110,1928
4300,325000.0,3,1.0,1410,8250,1.0,0,0,3,7,1410,0,1954
4301,315000.0,3,1.75,1460,7884,1.0,0,0,3,8,1460,0,1975
4302,649950.0,3,2.5,1500,1375,2.0,0,0,3,9,1200,300,2014
4303,316000.0,3,1.0,1130,7200,1.5,0,0,4,6,1130,0,1942
4304,386000.0,2,2.5,1620,3196,2.0,0,0,3,8,1620,0,2008
4305,535000.0,2,1.75,2330,7280,1.0,0,0,3,7,1450,880,1982
4306,600000.0,3,3.0,1520,1800,3.0,0,0,3,7,1520,0,2003
4307,339000.0,4,2.5,2840,8746,2.0,0,0,3,8,2840,0,2001
4308,167000.0,3,2.0,1520,7456,1.0,0,0,3,7,1520,0,1949
4309,430000.0,3,1.0,1740,4800,1.0,0,0,3,8,1740,0,1952
4310,688000.0,4,4.0,4000,9309,2.0,0,0,3,9,4000,0,2007
4311,834500.0,3,2.25,2780,6000,1.0,0,3,4,9,1670,1110,1948
4312,1080000.0,4,4.25,3500,8750,1.0,0,4,5,9,2140,1360,1951
4313,250000.0,3,1.0,1060,52272,1.0,0,0,3,7,1060,0,1960
4314,402500.0,3,1.0,1290,4000,1.5,0,0,3,7,1290,0,1926
4315,432500.0,3,2.5,2390,6435,1.0,0,0,3,8,1600,790,1978
4316,485000.0,5,1.75,2460,14100,1.0,0,0,3,7,1380,1080,1972
4317,560000.0,4,2.75,2930,22000,1.0,0,3,4,9,1580,1350,1978
4318,410000.0,4,2.25,2200,8292,2.0,0,0,3,7,2200,0,1990
4319,455000.0,3,2.5,1870,7344,1.0,0,0,3,8,1470,400,1980
4320,459500.0,4,2.5,2060,8968,1.0,0,0,4,7,1190,870,1975
4321,371000.0,4,1.75,1610,11305,1.0,0,0,3,7,1610,0,1968
4322,289500.0,3,2.25,2120,3400,2.0,0,0,3,7,2120,0,2002
4323,395000.0,3,3.5,1450,1263,2.0,0,0,3,8,1160,290,2007
4324,496752.0,2,1.0,1980,5000,1.0,0,0,4,7,1090,890,1923
4325,227000.0,2,1.0,860,6800,1.0,0,0,3,6,860,0,1943
4326,330000.0,3,1.75,1460,9261,1.0,0,0,3,7,1460,0,1985
4327,480000.0,5,2.0,2590,8610,1.0,0,0,4,7,1340,1250,1958
4328,290000.0,2,1.0,1120,217800,1.0,0,0,3,6,1120,0,1976
4329,281000.0,3,1.0,1340,21336,1.5,0,0,4,5,1340,0,1945
4330,705000.0,4,1.5,1780,3120,1.5,0,3,3,8,1780,0,1926
4331,1400000.0,4,2.5,2920,4000,1.5,0,0,5,8,1910,1010,1909
4332,485000.0,4,3.25,2820,6611,1.0,0,0,3,7,1410,1410,1958
4333,622000.0,3,2.25,1550,1919,3.0,0,0,3,8,1550,0,2003
4334,380000.0,3,2.25,1600,39848,1.0,0,3,4,8,1600,0,1958
4335,2130000.0,4,2.75,3190,19513,2.0,0,4,4,10,3190,0,1982
4336,561500.0,3,1.75,1960,6380,1.0,0,0,4,7,980,980,1939
4337,242000.0,3,1.0,970,9600,1.0,0,0,3,7,970,0,1972
4338,348500.0,3,1.5,1360,10726,1.0,0,0,4,7,1360,0,1966
4339,370000.0,3,1.5,1360,10726,1.0,0,0,4,7,1360,0,1966
4340,752000.0,6,3.75,3810,6663,2.0,0,0,4,8,3810,0,1977
4341,230000.0,3,1.75,1340,8250,1.0,0,0,3,7,1100,240,1985
4342,715000.0,3,2.25,1990,4977,3.0,0,0,3,9,1990,0,2012
4343,240415.0,3,1.75,1120,10187,1.0,0,0,3,7,1120,0,1968
4344,562000.0,4,1.75,2060,4080,1.5,0,0,3,7,1460,600,1922
4345,360000.0,3,1.5,1170,4080,1.0,0,0,5,6,1170,0,1917
4346,659950.0,3,2.5,1610,1246,2.0,0,1,3,9,1080,530,2014
4347,458500.0,3,2.0,1890,1599,2.0,0,0,3,9,1430,460,2012
4348,259950.0,2,2.0,1070,649,2.0,0,0,3,9,720,350,2008
4349,366000.0,3,1.75,1680,6108,1.0,0,0,3,8,1680,0,1989
4350,978000.0,4,2.75,2890,7821,2.0,0,0,3,9,2890,0,2014
4351,525000.0,2,1.0,1360,6120,1.0,0,0,3,7,1060,300,1947
4352,926300.0,3,1.5,1660,4800,2.0,0,0,3,8,1660,0,1907
4353,750000.0,2,1.0,1620,6120,1.0,0,0,3,7,1620,0,1951
4354,660000.0,2,1.0,960,6263,1.0,0,1,4,6,960,0,1942
4355,305000.0,4,1.75,1000,7200,1.5,0,0,4,6,1000,0,1947
4356,800000.0,2,2.5,2395,6143,1.0,0,0,3,8,2395,0,2003
4357,600000.0,4,1.75,3050,9440,1.0,0,0,3,8,1800,1250,1966
4358,435000.0,2,1.0,1120,88327,1.5,0,0,4,6,1120,0,1972
4359,1140000.0,4,3.25,2960,4296,2.0,0,0,3,9,2190,770,2007
4360,318000.0,3,2.25,1250,1017,3.0,0,0,3,8,1250,0,2008
4361,639000.0,4,2.0,1940,5000,1.0,0,0,4,7,980,960,1910
4362,453000.0,3,2.5,1750,3900,2.0,0,0,3,8,1750,0,1977
4363,800000.0,4,1.75,2150,9148,1.0,0,0,4,7,2150,0,1955
4364,437000.0,2,1.75,1500,6800,1.0,0,0,4,7,910,590,1942
4365,1150000.0,3,2.75,3230,75889,2.0,1,4,3,7,3230,0,1925
4366,490000.0,4,2.5,3000,8645,2.0,0,0,3,8,3000,0,1985
4367,499950.0,4,1.75,1520,7700,1.0,0,0,4,7,1520,0,1967
4368,160134.0,3,1.5,1190,10116,1.0,0,0,3,7,1190,0,1968
4369,191000.0,3,1.0,990,8255,1.0,0,0,3,7,990,0,1953
4370,221000.0,3,1.0,1250,7280,1.0,0,0,3,7,1250,0,1965
4371,352800.0,4,2.0,2080,6360,1.0,0,0,3,7,1330,750,1960
4372,350000.0,3,2.5,1640,10424,2.0,0,0,3,7,1640,0,1988
4373,458000.0,4,1.5,1550,3000,1.5,0,0,3,7,1350,200,1918
4374,359950.0,3,1.0,1290,189486,1.0,0,0,4,7,1290,0,1960
4375,1050000.0,3,3.0,3250,5093,2.0,0,3,3,10,3250,0,2004
4376,353000.0,3,1.75,1260,11775,1.0,0,0,5,6,1260,0,1942
4377,717550.0,3,3.5,2840,4468,3.0,0,0,3,10,2840,0,2006
4378,450000.0,3,2.25,1960,6500,2.0,0,0,4,8,1960,0,1977
4379,167500.0,3,1.0,760,3090,1.0,0,0,2,5,760,0,1903
4380,550000.0,3,1.75,2240,78225,2.0,0,0,5,8,2240,0,1976
4381,939000.0,4,2.25,2240,9684,2.0,0,0,4,9,2240,0,1970
4382,700000.0,3,1.75,1820,15570,1.0,0,2,3,8,1820,0,1948
4383,480000.0,4,3.5,3370,435600,2.0,0,3,3,9,3370,0,2005
4384,501000.0,3,1.0,1160,4360,1.0,0,0,4,8,1160,0,1929
4385,580000.0,3,2.25,1640,8625,1.0,0,0,3,8,1320,320,1987
4386,527550.0,1,0.75,820,59677,1.0,0,0,3,5,820,0,1999
4387,399000.0,4,2.5,2800,4687,2.0,0,0,3,9,2800,0,2005
4388,240000.0,3,1.75,1780,5000,1.5,0,0,3,6,1080,700,1957
4389,353000.0,4,2.75,2200,268329,1.0,0,0,3,7,1410,790,1989
4390,335000.0,4,2.0,1480,3132,1.0,0,0,5,6,740,740,1910
4391,475000.0,3,3.0,2010,2554,2.0,0,0,3,7,1860,150,2001
4392,660000.0,3,2.0,2880,5100,1.5,0,0,4,7,2080,800,1926
4393,551000.0,3,1.0,940,1948,1.0,0,0,5,6,940,0,1900
4394,249950.0,4,1.75,1620,10530,1.0,0,0,3,7,1620,0,1968
4395,1150000.0,4,3.25,4400,262666,2.0,0,0,3,11,4400,0,1988
4396,575000.0,3,1.75,1530,6743,1.0,0,0,3,7,1410,120,1955
4397,1090000.0,4,2.75,3460,11350,1.0,0,4,4,9,1780,1680,1974
4398,515000.0,4,2.5,2890,7306,2.0,0,0,3,7,2890,0,2006
4399,235000.0,3,1.5,1980,11214,1.0,0,0,3,7,1980,0,1959
4400,796000.0,3,1.0,1980,3243,1.5,0,0,3,8,1980,0,1912
4401,450000.0,2,1.5,1450,2550,1.0,0,0,3,7,820,630,1984
4402,2050000.0,4,3.0,4280,18834,1.0,0,4,5,11,2180,2100,1971
4403,270000.0,4,2.5,1810,6509,2.0,0,0,3,7,1810,0,1994
4404,1710000.0,3,3.0,2490,27702,2.0,1,4,3,10,2490,0,2000
4405,565000.0,3,1.0,1610,4108,1.5,0,0,5,7,1610,0,1928
4406,680000.0,1,2.5,1820,3008,2.0,0,0,3,7,1090,730,1910
4407,5570000.0,5,5.75,9200,35069,2.0,0,0,3,13,6200,3000,2001
4408,864500.0,4,2.5,3520,35991,2.0,0,0,4,10,3520,0,1992
4409,1150000.0,4,2.25,3740,18000,1.0,0,0,4,9,1870,1870,1951
4410,335000.0,3,2.25,2150,30476,2.0,0,0,3,7,2150,0,1991
4411,911000.0,4,3.25,3526,15958,2.0,0,0,3,10,3526,0,1997
4412,425000.0,2,1.0,1070,6625,1.0,0,0,3,7,830,240,1950
4413,299950.0,3,1.0,1410,81021,1.0,0,0,3,7,1410,0,1949
